-0.11777771	-0.18077113	0.024100918	0.06949111	0.20413448	-0.37686777	-0.16910626	-0.4547566	-0.061064314	-0.0014188336	0.43065265	0.06638478	0.1522719	0.019427665	0.34811646	0.2718309
-0.27274436	0.023678547	-0.43639535	-0.20934145	0.47976342	-0.20653442	0.16273263	-0.49984494	0.23894015	0.20335881	0.54908687	0.31791478	0.14109427	-0.50652647	0.46327084	0.22728601
-0.3336441	-0.14918916	0.07921036	-0.32764986	0.5985211	-0.24479648	0.2547137	-0.36894163	-0.028626174	0.090492	0.36952564	-0.026654225	0.13156669	0.00835855	0.43081766	-0.22650462
0.108849384	-0.23457383	0.09051582	0.090081304	-0.03618963	-0.2711136	-0.27595925	-0.29256627	-0.05931291	0.011304412	0.37640423	0.075310424	0.20648216	0.018842826	0.16069435	0.16320778
0.31050083	-0.4520629	0.3339599	-0.39784724	0.5528142	-0.06149949	-0.252032	0.009465139	0.23766008	-0.35484415	0.1113555	0.23437871	0.44760737	0.07848002	0.16830188	-0.20464635
-0.58884406	-0.19381605	0.36410698	-0.45078316	0.12901455	-0.6044048	0.71841115	-0.57341206	-0.5369715	0.3761183	-0.28246248	-0.60875887	-0.38839337	0.47029027	0.5951753	-0.5084618
-0.13800545	-0.048440576	-0.16966808	-0.05059795	0.20422778	-0.2721162	0.07920729	-0.2756846	-0.04494926	0.20194079	0.31490338	0.0668186	0.08553294	-0.13183156	0.291097	0.10790756
-0.14547826	-0.082615055	-0.09780691	0.034250785	0.38686824	-0.11262972	0.052435663	-0.20773481	0.19786114	-0.07738521	0.38838103	0.16673745	0.08824902	-0.08175231	0.2353444	0.30238616
0.28011748	-0.43408406	0.46022436	0.44605076	-0.33373034	-0.53054476	-0.36041567	-0.03146543	-0.42908147	-0.37419292	-0.3368864	-0.31564015	0.12538618	0.5424131	-0.144246	0.20670277
-0.06475605	-0.13840756	0.14345938	0.30799747	-0.23587428	-0.3978847	-0.16554472	-0.2358243	-0.2541283	0.010339989	0.060874674	-0.22292294	-0.011832002	0.26982108	0.11939377	0.2093215
-0.3942583	0.5203636	-0.4878133	0.7369358	-0.47593048	-0.47242212	0.15191711	-0.5198696	-0.45238933	0.33004493	0.5115266	-0.34276232	-0.5922688	-0.18946436	0.28887755	0.55061185
-0.08967379	-0.1557457	0.034568157	0.07285977	0.09488338	-0.2999808	-0.08359437	-0.29930946	-0.012813519	-0.115541026	0.19927968	0.027129907	0.09220376	0.061158754	0.24775243	0.20095544
0.77075976	-0.80572563	0.65048003	0.14103094	-0.20306961	-0.012932649	-0.73933953	0.62217456	0.025660254	-0.7217941	-0.25330898	0.22447717	0.73301005	0.49008337	-0.6281752	0.16986182
0.054162268	-0.14042401	-0.21222751	-0.08781536	0.042715605	-0.10025988	-0.307788	-0.22169451	0.0894787	0.093251444	0.3933869	0.17766376	0.24375014	-0.29715875	0.21667004	0.13879138
